,district,CRIME_YEAR,CRIME_QUARTER,CRIME_MONTH,avg_quantity_crime_in_dist,cameras_in_district,warmth_education_collegeor_above,warmth_family_size,warmth_home_value,warmth_income_household_med,warmth_race_black,warmth_race_white,mean_white,mean_black,mean_hispanic,mean_amer_indian,mean_asian,pct_age_18_24,pct_age_25_44,pct_age_45_64,pct_age_18,pct_age_65_plus,mean_M,mean_F,mean_U,pct_petit_larceny,pct_harrassment_2,pct_assault_3_related_offenses,pct_grand_larceny,pct_vehicle_and_traffic_laws,pct_felony_assault,pct_miscellaneous_penal_law,pct_dangerous_drugs,pct_other_offenses_related_to_theft,pct_grand_larceny_of_motor_vehicle,pct_robbery,pct_burglary,pct_sex_crimes,avg_quantity_crime_in_dist_lag1,avg_quantity_crime_in_dist_lag2,avg_quantity_crime_in_dist_lag0,pct_change_between_crime_months,mean_M_lag1,mean_F_lag1,mean_U_lag1,mean_M_diff,mean_F_diff,mean_U_diff,mean_white_lag2,mean_black_lag2,pct_age_18_24_lag1,pct_age_18_24_lag2,pct_age_45_64_lag1,pct_age_45_64_lag2,pct_age_18_lag1,pct_age_18_lag2,warmth_education_collegeor_above_lag1,warmth_family_size_lag1,warmth_race_white_lag1,warmth_income_household_med_lag1,warmth_home_value_lag1,avg_quantity_crime_in_dist_increased,mean_M_increased,mean_F_increased,pct_petit_larceny_lag1,pct_petit_larceny_lag2,pct_grand_larceny_lag1,pct_grand_larceny_lag2,pct_burglary_lag2,pct_sex_crimes_lag1,pct_sex_crimes_lag2,pct_robbery_lag1,pct_robbery_lag2,pct_assault_3_related_offenses_lag1,pct_assault_3_related_offenses_lag2,pct_felony_assault_lag1,pct_felony_assault_lag2,pct_vehicle_and_traffic_laws_lag1,pct_vehicle_and_traffic_laws_lag2,white_crime_ratio,black_crime_ratio,male_female_ratio,youth_crime_ratio,crime_growth,crime_decline
mean_black,0.25069266010436997,0.28808810976994037,0.4310271001461911,0.4620668753619247,0.5705198409957525,0.4056264428491858,0.3602227543350858,0.35111270538933925,0.2792230837758377,0.4141590290384039,0.2528358344739136,0.27467721186296273,0.5752893080076723,1.0,0.5943886656561483,0.2237056845326437,0.5344454871764376,0.29934775994766993,0.5595410645482204,0.5725054148594452,0.2941921824820954,0.24628551541124966,0.5548340225979057,0.6536842203383404,0.5377293196024545,0.49811898341337424,0.5339608334153965,0.3703565068662796,0.49045727133105244,0.2696742272576864,0.30129367788808314,0.3378093897670743,0.3071726656977922,0.2322245757029934,0.2474387830653044,0.3382783829318413,0.40615264882270413,0.5360761398310823,0.341715563336569,0.3321213951105226,0.5704935451088166,0.2740079024406047,0.3191275842132883,0.2802549107439342,0.3239340127253825,0.24169327062337095,0.36874574002183574,0.224983584474605,0.3431072224681848,0.6065605200517418,0.29690932590856234,0.2826731830243071,0.3322061448330181,0.2579969359154837,0.062435023565283396,0.10530581020793481,0.3565147199857953,0.36661666798444836,0.28244528857406825,0.40749049497109946,0.2796755240091191,0.4835926703918963,0.0,0.3002667364624068,0.42369474919352224,0.23681659580569603,0.23877133640240034,0.3475031519284714,0.07078149649640227,0.2925629611012673,0.24855467001230466,0.0,0.0,0.34099682696580874,0.22784529180562377,0.25920256060726515,0.2039106855551744,0.0,0.0,0.6001744114432018,0.8980252533671937,0.48064907702445747,0.3685151494544335,0.48418631668165646,0.4841860491771167
mean_hispanic,0.28897912808900855,0.0,0.4724523208743744,0.5219082539631265,0.679224898653712,0.2871107705574689,0.2809649370776257,0.3089714902969492,0.24238569703610868,0.2751819007810565,0.19379801577870612,0.26956415846093135,0.5645701005908694,0.5943886656561483,1.0,0.17249092736119595,0.5361371873732098,0.39370166471043283,0.6374326299531107,0.5795373512506077,0.3602641568340422,0.19160319479263407,0.5791465879571178,0.598192318977912,0.5737051191803219,0.5441233502657628,0.5784904392125807,0.40699419532819703,0.5827547624256302,0.3756570044452496,0.3547761189570552,0.4324366511675448,0.2522596809573058,0.2137636870150896,0.3572541527108669,0.3356553348034062,0.4458679993792203,0.4796426201104351,0.35649545499945484,0.32608538692087974,0.6791901932167574,0.3109373758255141,0.33965725484150816,0.2990110203200855,0.38066988608881774,0.27292603561037465,0.35783639361327874,0.2841326608667602,0.23835739461409233,0.4151466186403404,0.3864879738212881,0.29141160111295683,0.36109052161609273,0.3127052571646344,0.13062935388041572,0.1699976217637889,0.2778816264473635,0.29115931044378857,0.2714638153062569,0.2622563176749458,0.22667045851246884,0.5500693942452817,0.06528547875088406,0.34049668160517976,0.35507604425407546,0.2817323397613571,0.3383640640612111,0.31133634540705457,0.0,0.3037863768307325,0.20599431822794076,0.0,0.0,0.32094054421262874,0.28223216841787574,0.2452290938424305,0.14158700591751402,0.0,0.0,0.5531396058856706,0.5294022962857369,0.46060905589440365,0.34464704727775136,0.5356220440203406,0.535621774350907
mean_amer_indian,0.033632433921306444,0.0,0.11958815683373417,0.0,0.21017595294527128,0.05198568579579488,0.0,0.0,0.24420833672757863,0.0,0.0,0.04786650348420979,0.16246234923102607,0.2237056845326437,0.17249092736119595,1.0,0.4249363229215393,0.2931387135098155,0.09004936547683685,0.3655790569221478,0.5384696970196816,0.7663820293161104,0.0,0.13987096069642885,0.12054595911873427,0.11571949694063204,0.3473513765283212,0.3882887355813062,0.1933525325002951,0.8938211965072058,0.3872072315602838,0.399030419198775,0.0,0.0,0.5626676814474469,0.33425188709250786,0.38294318730080223,0.3954410163329649,0.3868175375410085,0.3648816379244382,0.21017555565498072,0.0,0.1465732548289589,0.14806477105880045,0.09299246468691882,0.0,0.0,0.0,0.77720012406842,0.27456414947542834,0.7377705906455034,0.8407346633769669,0.5061620235821525,0.4751597600493586,0.0,0.0,0.0,0.0,0.0,0.0,0.2510341010562761,0.08585081702750245,0.08205425919928926,0.0,0.252066476175081,0.1166839792789136,0.13539318259245348,0.22568199944638093,0.0,0.7359431770425721,0.0,0.0,0.0,0.22538652290438416,0.5144361361029044,0.0,0.6750738955053484,0.0,0.0,0.0,0.1003449664476209,0.0,0.0,0.515141300816287,0.5151802256613809
mean_asian,0.2761395254277021,0.0,0.5168365282929519,0.5487676863848852,0.5740554250472809,0.1157009965157469,0.17965125055688183,0.20925819040537447,0.15474243871019686,0.3038081440021544,0.19678832650976533,0.0,0.5616420703281564,0.5344454871764376,0.5361371873732098,0.4249363229215393,1.0,0.5774109909024235,0.5298567826441584,0.6803095388696434,0.5285677856117574,0.5087630070007797,0.4348119998707524,0.6354335323578615,0.4177200828209363,0.4601495027469255,0.6397048742992211,0.5594071286160488,0.530692078897915,0.3081958099449756,0.5517056394416395,0.39640147460632524,0.32689492652586144,0.17047562703076252,0.5354356650342301,0.5221009142800879,0.7544617788403103,0.6500459665591399,0.4604060935960302,0.47764695547126784,0.5739540526831497,0.03191693880227018,0.40411639100230656,0.35478365625218095,0.46131423432962376,0.17549352259983272,0.2743467493244291,0.029451302287746155,0.4588608878960935,0.40716514121974934,0.5086137964503811,0.6026322366740714,0.4829585856333831,0.49227867523837754,0.17701478838085072,0.2377419367066887,0.18472129813637875,0.19150281012941342,0.0,0.29853081729198155,0.15010314456055246,0.513303908696912,0.0,0.30562692060926266,0.3935984202145238,0.2871325160797005,0.5132330225377919,0.6547219695016405,0.1931445722316207,0.4367608231665243,0.7041369841916394,0.17259212512033842,0.0,0.27748884648464506,0.6609166384874374,0.34895538078362537,0.14682312255173535,0.0,0.0,0.4907525069803897,0.4084741830644231,0.4122151142671534,0.5053829973693766,0.6279663671313878,0.627966897000693
pct_age_18_24,0.12218591651910933,0.0,0.4557270242268133,0.43595715194698464,0.7631297429429654,0.1414655994147328,0.0,0.0,0.20592858785514456,0.0,0.0,0.1392739878254424,0.46327760864755696,0.29934775994766993,0.39370166471043283,0.2931387135098155,0.5774109909024235,1.0,0.39419267191821655,0.5397575520358794,0.5619165780158453,0.3793328506890963,0.3894898649216705,0.5246979656141831,0.3096137585662803,0.35756008953523044,0.5887734893856026,0.7987771688331736,0.4111796016170537,0.4788099159505326,0.6535442548861288,0.5649631743143516,0.5074047050010849,0.5079952133988559,0.5446472411528566,0.5027341712518144,0.5065785517635667,0.6034512078448129,0.6204157574562652,0.5348277772498369,0.7631308112090587,0.20929190402827627,0.25902911829796815,0.5759848071873367,0.33687912152610544,0.19136188090429238,0.12395145818051309,0.0,0.4307606157809777,0.3717127836185552,0.4939659253891145,0.4021979239381901,0.4720202156959066,0.40276973092841645,0.11200883879363069,0.09462990798178311,0.0,0.0,0.14013628951412233,0.0,0.21112322379510623,0.3371215572679767,0.1502513748188079,0.19937278893637386,0.3484770084770863,0.3709489963439622,0.24425270833072776,0.2846439507916135,0.0,0.3827483728145726,0.2900690445639283,0.17535425398097723,0.05490029799066078,0.5415767871180229,0.3911263782480338,0.5665711898028266,0.438210048569383,0.0,0.09147478337577847,0.20071837646777957,0.27273958600501363,0.3608341677858124,0.7739948369600953,0.5706805598503427,0.5705692501602951
pct_age_25_44,0.0,0.07390221905103879,0.5348188002905356,0.6073827260633669,0.6740284363190017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5210225344385748,0.5595410645482204,0.6374326299531107,0.09004936547683685,0.5298567826441584,0.39419267191821655,1.0,0.6293222676317299,0.3181759067431183,0.19559685061800533,0.7415974660217762,0.6389830752050784,0.6400793516942355,0.5213944259365678,0.555751035820516,0.42110844846076645,0.586670537256489,0.19745594347750517,0.4002712799513861,0.28745539746059273,0.25228630126248625,0.18665574438223861,0.26493355575400485,0.29400665504444223,0.4582731086825334,0.48692471568585527,0.40229931572861355,0.30033750851041324,0.6739695371804457,0.25748230965611774,0.4277082702353697,0.31851542169202796,0.43781564030598424,0.46997612723918525,0.518774913825184,0.4239325550218729,0.3357320368934295,0.23585267224317238,0.29108353452627084,0.17561972917111038,0.41717120474042274,0.20780738972214963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5907884336459589,0.20558641329301489,0.30521323248000876,0.4521872697448196,0.24808370141004535,0.38496905558754785,0.35454386549159234,0.0,0.19175923215470292,0.06818029031341291,0.02804021230237321,0.0,0.2513140242397655,0.15015628155625185,0.18592138915096906,0.0,0.0,0.19374366550337868,0.5299447907940008,0.5525612057755938,0.6444463174233117,0.414094168021104,0.5520434597353475,0.5520431271024228
pct_age_45_64,0.0,0.0,0.5367395411829559,0.6187403797149874,0.6812448566302183,0.0,0.0,0.09552692499650077,0.1218798171090954,0.18700801284901622,0.09908273308482392,0.11672320552310393,0.5353670021860266,0.5725054148594452,0.5795373512506077,0.3655790569221478,0.6803095388696434,0.5397575520358794,0.6293222676317299,1.0,0.4878197259332977,0.3164594127605284,0.6065085774521404,0.7236740967189739,0.5066928182211603,0.54820890680213,0.691322097946863,0.5519316047100385,0.5270045312475012,0.6097407071243875,0.5324883993350016,0.5263514685869389,0.29580810333203494,0.27000966799868353,0.5372121088006987,0.6768166195703186,0.6152729421278859,0.6698299910686295,0.49238197073310347,0.3561090711465839,0.6812409769163986,0.08897972560160475,0.42794957341259565,0.4682637244334363,0.4209148392849307,0.34512973416572496,0.3103751681334948,0.3518976114199101,0.46086370303777363,0.39367322804000365,0.41560666527916834,0.48651382935193727,0.509972710681958,0.30746274881753666,0.21854862176614512,0.22386121833316794,0.0,0.09423316351079267,0.1405433394237563,0.18014052554301616,0.13319560326495805,0.5193634252260967,0.18653316230330863,0.2540343669003623,0.5246434961042443,0.23859294113483331,0.45264803973436857,0.4646246517054794,0.0662802069601816,0.3547760406471524,0.3324434783563314,0.1380627168892864,0.11362906920135817,0.4622216811829628,0.4696719204625735,0.40324681299253634,0.23747680106807723,0.0,0.10475957730323404,0.49855398693258823,0.4520666082982108,0.5192524643499343,0.5143829867613552,0.6665587008412813,0.6665637527142101
pct_age_18,0.07842243163101485,0.0,0.27744588218639044,0.28709367898325283,0.500954323754785,0.0,0.0,0.0,0.0,0.06406052281196833,0.0,0.06436004543873594,0.26966306229167114,0.2941921824820954,0.3602641568340422,0.5384696970196816,0.5285677856117574,0.5619165780158453,0.3181759067431183,0.4878197259332977,1.0,0.5189868641712926,0.19950578613280126,0.3465920129403358,0.1412441420665198,0.14608055330258315,0.3526542139874837,0.5121941284149476,0.3173274994587667,0.6332056995406793,0.5334264771289139,0.6051365822940509,0.0,0.32984132610984795,0.46305412444460825,0.43482121510666144,0.468205803376639,0.6527019550679054,0.3702039925532652,0.3354283853317102,0.5009550382345307,0.03141748987641846,0.21071847304283683,0.34262985080206326,0.16377830063496673,0.0,0.06601849122686505,0.0,0.5690443631746934,0.2416178884256331,0.5575769819702561,0.5528963405773868,0.4353042872093444,0.4227814560899421,0.15225540719542832,0.12740902498797757,0.05605838361389289,0.0,0.07612576525203403,0.08944459187101866,0.0,0.23821177263975207,0.0,0.1375667944701722,0.32042601678005495,0.18261448409602213,0.18846940571279464,0.5400388027351889,0.12557666735646145,0.7507885566420816,0.5028972245933822,0.18243553299528686,0.0,0.5470468611896014,0.3059252286340826,0.2695150451149816,0.5996328246164696,0.0,0.0,0.08331290957359577,0.12285304689683278,0.16109846715245935,0.17870807928930127,0.67602792691269,0.6759159608052633
pct_age_65_plus,0.0,0.0,0.19468270636227167,0.10748076919630793,0.31586663473868554,0.03715036040781406,0.0,0.17497581564340947,0.1379465887229938,0.06069585277700167,0.0,0.0,0.23940374107686466,0.24628551541124966,0.19160319479263407,0.7663820293161104,0.5087630070007797,0.3793328506890963,0.19559685061800533,0.3164594127605284,0.5189868641712926,1.0,0.15757133576060825,0.2489246002788076,0.14055833525313305,0.07318072861836103,0.21708184037351935,0.4429017453451411,0.13996030449465902,0.1699138953171866,0.6701915431622449,0.26581539256043135,0.12979112526713563,0.3574951014937716,0.7782793775850021,0.25738451809525104,0.5251642062894266,0.6414056938232833,0.33239652843919076,0.31953344664022676,0.31588404027610056,0.0,0.15150107381021785,0.36621329953194887,0.11156179127221322,0.0,0.0,0.0,0.2789865620674537,0.3251032945983257,0.5419803522271137,0.5142313765338599,0.4998765004299968,0.39829114765253854,0.0401395303967727,0.16910077408212446,0.0,0.17766941511787135,0.0,0.05171683104968044,0.14413484651018071,0.16986996696222365,0.08457069187260084,0.09002874666646385,0.21240841587725834,0.0,0.1975336261416343,0.17969799207703482,0.0,0.3995644971858946,0.0,0.2403251232835455,0.0,0.136074629574213,0.47737151699039126,0.3348093440856106,0.0,0.0,0.0,0.0,0.02874591003550552,0.12022773626087101,0.0,0.43194255624366734,0.4319124212956638
mean_M,0.0,0.24126911109477286,0.4965411345862932,0.5426347550394721,0.663447034349999,0.05699783893584702,0.0,0.08193272143466113,0.0,0.0,0.0,0.0,0.5402609643128788,0.5548340225979057,0.5791465879571178,0.0,0.4348119998707524,0.3894898649216705,0.7415974660217762,0.6065085774521404,0.19950578613280126,0.15757133576060825,1.0,0.6493337367162509,0.754251573971344,0.5728383464239324,0.556958390403788,0.3189207105279273,0.6283666059651251,0.11217117072355165,0.25795375002078524,0.27532515129142937,0.1264331579619738,0.14246228548645953,0.18489133181585277,0.18138458524844434,0.2997518734746748,0.4450970812951068,0.316279904304745,0.28942224902863817,0.6633877294626814,0.3466609813609813,0.35701773466537445,0.2853550567473535,0.31906794621536155,0.7814004925337323,0.46532459285061645,0.5360944834060587,0.1349306648368271,0.1874764660519913,0.223416569652826,0.0447090917879475,0.2598346338259073,0.1697387065720885,0.0632308237236579,0.0544858606481381,0.0,0.15202989971297642,0.0,0.0,0.0,0.5809335666873341,0.6477348551045647,0.4144729018488914,0.33449132670787385,0.154876493245476,0.31585954407003813,0.27784586323590904,0.0,0.1306905943368766,0.16637467607754525,0.0,0.27007405750469726,0.24083317370529633,0.2350660696294126,0.20369039170786654,0.0,0.0,0.07353711917928325,0.5575805240673145,0.5479766640355617,0.9161749887954748,0.40952526524685634,0.5595822164452224,0.5595820921290059
mean_F,0.0,0.0,0.5558996767432199,0.6013688220453468,0.6681174882879649,0.0,0.0,0.09434234021432247,0.1254353743097816,0.0,0.296138437281153,0.0,0.5375407670825942,0.6536842203383404,0.598192318977912,0.13987096069642885,0.6354335323578615,0.5246979656141831,0.6389830752050784,0.7236740967189739,0.3465920129403358,0.2489246002788076,0.6493337367162509,1.0,0.5921513646486972,0.5655881429781366,0.7528129826427002,0.5338736408148337,0.5950468581952506,0.31815265276940835,0.44048396374250876,0.5083083766124958,0.24030222890222147,0.20550286862168365,0.3548903009603892,0.46605839580179376,0.5291512697409944,0.6816358252544225,0.46839249371299746,0.32856506636492194,0.6682353024903696,0.20677848549463212,0.4081741770490073,0.34154049767871925,0.37694074378745646,0.34617900319162553,0.8422625175693744,0.37233164630412163,0.34006514263190046,0.4148690593179485,0.32054021604110305,0.305275202763982,0.35739967154434793,0.2560039067773236,0.138609007610186,0.16878556210984458,0.0,0.05626869462555152,0.0,0.0,0.12908802726393387,0.5782565489925547,0.15420382678153857,0.8919835820005131,0.4516076892633734,0.23393337223806182,0.40478217639848685,0.27094871536211473,0.09574894345371626,0.3600561902096697,0.3289765442510376,0.15272438292353865,0.0,0.35479870199115116,0.36484934898512233,0.33924503696363856,0.09718068980688288,0.0,0.0,0.5124623452894126,0.5557712232013116,0.7889276887355168,0.5834103704262114,0.6144835646823155,0.6144841260006695
mean_U,0.23451700578465773,0.1510269972456221,0.43913314032599754,0.4761576244794222,0.6319768442992013,0.23986520588131122,0.2136918891906702,0.23417149954444763,0.03273789371172529,0.1901296712993134,0.20486380727903225,0.12469913627341205,0.5414394113115001,0.5377293196024545,0.5737051191803219,0.12054595911873427,0.4177200828209363,0.3096137585662803,0.6400793516942355,0.5066928182211603,0.1412441420665198,0.14055833525313305,0.754251573971344,0.5921513646486972,1.0,0.5468031692994059,0.5226907360825128,0.26833859228449497,0.6603714744946264,0.14334581773732466,0.2042825384231548,0.26853496367838037,0.1853814699698443,0.0,0.1518567096474767,0.24504645776462688,0.30115822329477915,0.3642436759898951,0.33359999792385037,0.23363398296505739,0.6319853878133052,0.291276158981005,0.3621127453052045,0.19197634370109057,0.45635112385919224,0.5242904231243916,0.3300310622378157,0.7816712638862625,0.21614763995893402,0.16634909813799761,0.12981791185284278,0.0,0.28499676581770855,0.1655954297172292,0.1204230759428058,0.0545538768675751,0.20885930639079509,0.21220648240252785,0.09232146486978081,0.18770852698351528,0.03451927388847976,0.5720522267975126,0.4120980328795332,0.2841331746165534,0.3600689499712829,0.1595265454998787,0.31318299331473326,0.3122530319515383,0.0,0.19588735703405097,0.24104215158640163,0.02607949474662513,0.04819413491716018,0.23375860538453572,0.2869421719752212,0.2088585002926681,0.10985334345810512,0.0,0.0,0.5352734814339477,0.5184923840277347,0.6701833291191822,0.3764848861417632,0.5007865575259953,0.5007861684815765
pct_petit_larceny,0.09344294730059709,0.01792216904254793,0.47882478513245474,0.5237916758128845,0.6215204364974899,0.0,0.1826022936886625,0.0,0.04566127719994694,0.0,0.0,0.103672676479132,0.48797467975346576,0.49811898341337424,0.5441233502657628,0.11571949694063204,0.4601495027469255,0.35756008953523044,0.5213944259365678,0.54820890680213,0.14608055330258315,0.07318072861836103,0.5728383464239324,0.5655881429781366,0.5468031692994059,1.0,0.5287674676294326,0.3511341584468661,0.5881401302265153,0.21871620480434603,0.28760286999124984,0.2567741715193314,0.20079207055658577,0.1776415628786035,0.214613393665242,0.30685885473850494,0.28914102526524227,0.3206763608195316,0.3241445080910875,0.21767313210890293,0.6214932287151684,0.09531772401122747,0.3183647790079167,0.3101968437761526,0.3164126942838438,0.2766153384139863,0.3059100878521182,0.33847592522810516,0.20872282195198108,0.3058386011470331,0.15964286863508076,0.025870097069323243,0.19549304876098314,0.13697699939174934,0.15277155641623333,0.0,0.16704291660853346,0.0,0.09955587151984409,0.0,0.0,0.5576848930667593,0.11853775999970247,0.2179664495406681,0.45646031824207406,0.20885985453419112,0.3002155187870319,0.228495849113075,0.16942367919053036,0.21244377870006065,0.3022951323342146,0.0,0.0,0.2514821734769792,0.2672242389743522,0.16822843625008083,0.0,0.0,0.213649631224125,0.5035044997527344,0.512629189568439,0.48604629107321573,0.48136806451036823,0.47931243634896403,0.47931250944893933
pct_harrassment_2,0.10237367488502708,0.0,0.5347050069744534,0.5919392722769568,0.6798367279672508,0.18152324572933526,0.0,0.0,0.0,0.07466283702912299,0.07471465186721996,0.0,0.6111890834207946,0.5339608334153965,0.5784904392125807,0.3473513765283212,0.6397048742992211,0.5887734893856026,0.555751035820516,0.691322097946863,0.3526542139874837,0.21708184037351935,0.556958390403788,0.7528129826427002,0.5226907360825128,0.5287674676294326,1.0,0.4921120860532221,0.5689258188680307,0.3269444165071406,0.48566159149675125,0.5714490539848434,0.4183739755141768,0.19047465830144059,0.4241529063178135,0.46298322089104776,0.5414437393682362,0.6286491377989298,0.44915945562977033,0.32386732194496987,0.6798109091085182,0.1854838592172622,0.372449684946304,0.3899527402001944,0.3947448841598654,0.27418343287310326,0.37462826468145677,0.25730919020199344,0.42271757305038077,0.3176476301777403,0.3026573913037983,0.3078966152018158,0.3943646715154519,0.28073837263008933,0.10657807699114669,0.14555124400731112,0.04482931576470201,0.0,0.0,0.10903438442936572,0.06584790675684568,0.5677426505755179,0.0,0.3450006387479366,0.62213774705724,0.22439954405152063,0.44878552956107315,0.25348507582663815,0.008633884115174652,0.3165329399260366,0.23675607445249758,0.03588524251153673,0.0,0.3586982126872093,0.4176619783674319,0.3390904653010803,0.16838400316832722,0.0,0.0,0.5443991263894226,0.4694554717800286,0.4756325286689198,0.4546334512925799,0.6444824599748881,0.6444825240123357
pct_assault_3_related_offenses,0.09646356108264334,0.0,0.4535682754249043,0.42186818607880433,0.7665935035401032,0.0,0.0,0.0,0.10524781498924546,0.0,0.0,0.0,0.3715608205970263,0.3703565068662796,0.40699419532819703,0.3882887355813062,0.5594071286160488,0.7987771688331736,0.42110844846076645,0.5519316047100385,0.5121941284149476,0.4429017453451411,0.3189207105279273,0.5338736408148337,0.26833859228449497,0.3511341584468661,0.4921120860532221,1.0,0.35880168611819047,0.4268124922637159,0.6603091090286164,0.5409066767368915,0.6598124690389178,0.4111055435727936,0.49883629436213045,0.4931484147516926,0.5313291740004671,0.6465603115519638,0.5753013808964496,0.5300850729811066,0.7665979015270389,0.17921151772927324,0.28545975308550037,0.5647687183497969,0.2685138151896512,0.18988912572696956,0.1840050803485418,0.1399567657224901,0.31644242935158096,0.31283938631912833,0.4885493714949837,0.4403789276961204,0.42731462466001474,0.3059890247357968,0.16938218534650415,0.10680784956151053,0.0,0.0,0.0,0.0,0.06975321458274049,0.3571742695686776,0.08581233285557778,0.1731472261129064,0.3817339229112497,0.4169907498399376,0.24837720512498912,0.41607675169866004,0.0,0.40882051127845226,0.3995826679886537,0.13725572971806588,0.02076449021086968,0.4355950274173201,0.400508457753338,0.4785851729526834,0.43691839655244735,0.0,0.12832749070846863,0.263338855800084,0.3056687192699701,0.3080914851812237,0.33192873211821244,0.5685533146132736,0.568439822698214
pct_grand_larceny,0.15694528708007133,0.0719280661538488,0.45145522500689084,0.4823474613121102,0.6354288048753044,0.2724086645711824,0.24687139549565854,0.1314505623296886,0.08684707136307437,0.18823046684573666,0.10599734740329576,0.13015230291978336,0.5452302959244892,0.49045727133105244,0.5827547624256302,0.1933525325002951,0.530692078897915,0.4111796016170537,0.586670537256489,0.5270045312475012,0.3173274994587667,0.13996030449465902,0.6283666059651251,0.5950468581952506,0.6603714744946264,0.5881401302265153,0.5689258188680307,0.35880168611819047,1.0,0.177117968217643,0.35082289147687923,0.272021640135844,0.11901049884976657,0.10484851041279715,0.23830158667505497,0.3831539569379246,0.36080565875109116,0.53229929691912,0.3428353043767765,0.2974700159915884,0.6354211347497941,0.26685956510101366,0.3386554004561651,0.23457385267328879,0.30473005526592706,0.2712433011546267,0.3021779730002049,0.3331667667574949,0.5010709877656614,0.21225416234550654,0.265189693009197,0.13308415081463043,0.2981920714599207,0.22573615722652135,0.10093107770701501,0.20683651882640666,0.25752170624476256,0.15344537372758205,0.13874589493717965,0.20614213146402224,0.12015915927040431,0.6466741494585871,0.20658195747316857,0.305610474778833,0.4035263188668921,0.28236736964424425,0.3183031859116846,0.26706974454156335,0.0,0.24249150913314352,0.10120607872157077,0.14201770347027268,0.0,0.19966628775268375,0.220378862949613,0.19690730556640496,0.14028963116337786,0.0,0.0,0.48535810777210314,0.4706417958731468,0.5399974800185418,0.48075338736802753,0.5717257911470299,0.5717257688550399
pct_vehicle_and_traffic_laws,0.07761398052336413,0.0,0.26743421517791144,0.18454283401355448,0.34889924937008626,0.0,0.0,0.0,0.07669676936687958,0.0,0.0,0.12349048136659162,0.26619234275168274,0.2696742272576864,0.3756570044452496,0.8938211965072058,0.3081958099449756,0.4788099159505326,0.19745594347750517,0.6097407071243875,0.6332056995406793,0.1699138953171866,0.11217117072355165,0.31815265276940835,0.14334581773732466,0.21871620480434603,0.3269444165071406,0.4268124922637159,0.177117968217643,1.0,0.47726843335959784,0.4439848548311242,0.1989885178102225,0.0,0.3215537846920898,0.5687213369852834,0.3461203473335678,0.49783582223679557,0.40578577230509627,0.3570552473857531,0.34887508485939817,0.12952367520076385,0.14897075588530617,0.3057421175441408,0.15898958206894032,0.0,0.0,0.0,0.7652085389092308,0.37314052275285675,0.6388459636989202,0.6629709423799245,0.4277985522771348,0.3645269866634362,0.0,0.19090241506716915,0.0,0.0,0.1278169479577053,0.0,0.01143778184168287,0.15319287421989647,0.0,0.0,0.2629180372309514,0.19921738138185718,0.2192235437928531,0.23844583963088428,0.0,0.7344111676028653,0.0,0.0,0.2929687054408602,0.5272337794392831,0.23868513845041636,0.5539982501786823,0.6748607964526845,0.0,0.07643644131188734,0.0,0.0,0.11433541336370907,0.0,0.597154311649228,0.597105620333547
pct_felony_assault,0.0,0.0,0.5422739883241673,0.4042330087114916,0.6007346723656721,0.0,0.08195387282964849,0.07545450774294196,0.10838461316790082,0.04494761969523763,0.0,0.0862689661883961,0.376064815706327,0.30129367788808314,0.3547761189570552,0.3872072315602838,0.5517056394416395,0.6535442548861288,0.4002712799513861,0.5324883993350016,0.5334264771289139,0.6701915431622449,0.25795375002078524,0.44048396374250876,0.2042825384231548,0.28760286999124984,0.48566159149675125,0.6603091090286164,0.35082289147687923,0.47726843335959784,1.0,0.4915697983475708,0.5007689028177064,0.38561864360933495,0.6309214864877758,0.42127256163377425,0.5070670617349876,0.6522083415482999,0.4666952300956665,0.4301396211694282,0.6008583862532628,0.2947284031152719,0.27033404844104314,0.4264895629611288,0.31914437795427253,0.13444714995047616,0.0,0.0,0.49422438559029414,0.4574108174800666,0.4465041877422104,0.36132724447178305,0.584415770845113,0.34446966233852233,0.2621874107386541,0.2761211648543699,0.08575341742941299,0.0682189923190159,0.0,0.031077128995871717,0.03212862077675308,0.40466046833476416,0.12401962580993724,0.22041257815534337,0.36149349861532876,0.2858301965159334,0.31296720281976387,0.3510601298948357,0.21380634011799987,0.386109094285326,0.2646251739147522,0.22018123154605038,0.0,0.45183076757086843,0.35462882483517544,0.6205410189884799,0.31573591367019116,0.0,0.15433076006606256,0.13299501920171464,0.2553159992538037,0.2727057973559072,0.3209190780789019,0.5909863642602485,0.5909144472745335
