,district,CRIME_YEAR,CRIME_MONTH,avg_quantity_crime_in_dist,cameras_in_district,R_avg_education_collegeor_above,G_avg_education_collegeor_above,B_avg_education_collegeor_above,warmth_education_collegeor_above,R_avg_family_size,G_avg_family_size,B_avg_family_size,warmth_family_size,R_avg_home_value,G_avg_home_value,B_avg_home_value,warmth_home_value,R_avg_income_household_med,G_avg_income_household_med,B_avg_income_household_med,warmth_income_household_med,R_avg_race_black,G_avg_race_black,B_avg_race_black,warmth_race_black,R_avg_race_white,G_avg_race_white,B_avg_race_white,warmth_race_white,brightness_avg,dark_pixel_ratio,mean_white,mean_black,mean_hispanic,mean_amer_indian,mean_asian,pct_age_18_24,pct_age_25_44,pct_age_45_64,pct_age_18,pct_age_65_plus,mean_M,mean_F,mean_U,pct_petit_larceny,pct_harrassment_2,pct_assault_3_related_offenses,pct_grand_larceny,pct_vehicle_and_traffic_laws,pct_felony_assault,pct_miscellaneous_penal_law,pct_dangerous_drugs,pct_other_offenses_related_to_theft,pct_grand_larceny_of_motor_vehicle,pct_robbery,pct_burglary,pct_sex_crimes,avg_quantity_crime_in_dist_lag1,avg_quantity_crime_in_dist_lag2,avg_quantity_crime_in_dist_lag0,pct_change_between_crime_months,mean_M_lag1,mean_F_lag1,mean_U_lag1,mean_M_diff,mean_F_diff,mean_U_diff,mean_white_lag2,mean_black_lag2,pct_age_18_24_lag1,pct_age_18_24_lag2,pct_age_45_64_lag1,pct_age_45_64_lag2,pct_age_18_lag1,pct_age_18_lag2,warmth_education_collegeor_above_lag1,warmth_family_size_lag1,warmth_race_white_lag1,warmth_income_household_med_lag1,warmth_home_value_lag1,avg_quantity_crime_in_dist_increased,mean_M_increased,mean_F_increased,pct_petit_larceny_lag1,pct_petit_larceny_lag2,pct_grand_larceny_lag1,pct_grand_larceny_lag2,pct_burglary_lag2,pct_sex_crimes_lag1,pct_sex_crimes_lag2,pct_assault_3_related_offenses_lag1,pct_assault_3_related_offenses_lag2,pct_felony_assault_lag1,pct_felony_assault_lag2,white_crime_ratio,male_female_ratio,youth_crime_ratio,crime_decline
G_avg_family_size,0.6954474667206766,0.36284299390603164,0.0,0.1059000955647793,0.8922232155465071,0.8973240780846922,0.884318343164105,0.8892283539045918,0.8867419021564229,0.9535887208012719,1.0,0.9005122612124694,0.8097303237376946,0.8375462946679787,0.8880346632301716,0.902749210831286,0.7474803728319984,0.8802582873404164,0.8665910689230121,0.8890935194731024,0.7834680948390857,0.8522372367463437,0.7325239177295678,0.7622436363772087,0.9260048563235472,0.7383716051956861,0.8070988433912196,0.9277781964713849,0.7556389268425974,0.7431503181869566,0.7411518649507414,0.33016454296039205,0.29957343212199117,0.2387354095081335,0.0,0.1273274673675747,0.0,0.0,0.0,0.22692110193914708,0.19436292260160212,0.11419943602886255,0.0,0.1094695040783843,0.24827008826825633,0.12692883682168019,0.0,0.0,0.0,0.03817664411916922,0.04598462406901447,0.10766157229906975,0.09382825083149055,0.1616835474839989,0.09786342982246406,0.2639078204081796,0.0,0.10008847254431678,0.09454401472171818,0.10589715345833456,0.2083239626646367,0.23298786647918837,0.12248934623358725,0.1249849644003731,0.09606611281312592,0.0,0.0,0.19589536585057868,0.2493372134961597,0.0,0.0,0.0,0.0,0.2089353760959394,0.13496136251518978,0.8867415620942836,0.8097333943049356,0.7556029501349576,0.7834700137880813,0.7474474228111311,0.0,0.0,0.0,0.19846002116328884,0.2038768573235715,0.08824162620007649,0.13163929412981443,0.09177949698990341,0.0,0.08138637848724047,0.20379907516282325,0.0,0.0,0.0,0.2267081685272993,0.21983469841249167,0.0,0.0
B_avg_family_size,0.5513184334968962,0.4247112711258443,0.0,0.010694275212007415,0.8881339335646893,0.9403294693774474,0.9095511864785241,0.9246307973723388,0.9291014495613539,0.8802489673063382,0.9005122612124694,1.0,0.8423961322935516,0.8884340261542375,0.8862669124568949,0.9049409887368154,0.8425939833181386,0.9504831134319826,0.9083939197183097,0.9173954653776596,0.8579852401241926,0.9264854289539359,0.8631003436768288,0.9002351370327701,0.8738159014653819,0.6971111231235997,0.8194752813879905,0.9020542796822996,0.850996121515029,0.7430207373966354,0.7937748274342269,0.3546231885405969,0.2608206373708923,0.28494746182458563,0.3290356674248947,0.1299171129586862,0.0,0.0,0.0,0.08711717333824916,0.086738633060664,0.0,0.0,0.14664959194296806,0.10356167898723745,0.2017679544512143,0.0,0.17362118166431315,0.0,0.12094728250564421,0.203171134257219,0.08528071986666,0.11928385905152858,0.0,0.0,0.19415459078177277,0.05370470805782009,0.08297188269846621,0.18555823465015242,0.01069393419624158,0.0,0.0,0.0,0.15499119370453016,0.196974773638174,0.16282790650017545,0.0,0.251502469530203,0.21901201920955513,0.0,0.0,0.0,0.13338159402480074,0.0,0.050883941973733963,0.9291014622025465,0.8423807874416389,0.8509996463646723,0.8579363366209978,0.8426912220919828,0.0,0.0,0.0,0.18605240682052981,0.21845760445062742,0.10758685490775473,0.13652461663160834,0.09375365565611388,0.0,0.0,0.0,0.0,0.2267569732196712,0.13703833998790513,0.2531532205521625,0.0,0.053498017077139484,0.0
warmth_family_size,0.693884335826631,0.2942321502461501,0.0,0.0,0.7266697524128019,0.8449183096098721,0.8561088061927071,0.8528776560010567,0.9016111987186254,0.8612785645084144,0.8097303237376946,0.8423961322935516,1.0,0.7116683151235642,0.7455777770643187,0.8629840577769518,0.8655558728684233,0.822038166664258,0.8026100083265494,0.8736589325595777,0.9810571930484132,0.7740924788074173,0.910394176709335,0.9294721592027068,0.8227639261245233,0.7456003332688242,0.9058863737430571,0.8413161293146504,0.8769444625514619,0.8578955161153066,0.7436539463924644,0.27777460632338624,0.46766084466622004,0.37048188778233987,0.08439608751191105,0.17964088047981175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028917800250847257,0.0642986678743331,0.0,0.04283966796082879,0.0,0.0,0.0,0.0,0.09256361193588553,0.0,0.05094830338903845,0.06915421655222144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999505970946976,0.0,0.0,0.07666230927496293,0.0,0.2237245306463455,0.4225077769437551,0.0,0.059920820363909846,0.09752768828689291,0.1716467910850254,0.0,0.0,0.901543507805704,1.0,0.8768762396993419,0.9810558003526803,0.865544459637773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031002348062385658,0.14180607028281414,0.0990242040358682,0.10211498165129972,0.02144597468335505,0.2653626230130782,0.18829113887403195,0.09469499646320109,0.0
R_avg_home_value,0.7407284160282265,0.27002231405661997,0.0,0.17145292645277183,0.8527208095955683,0.8613308997637721,0.9195704571960063,0.8687298816168897,0.8968693004000803,0.8132856187542427,0.8375462946679787,0.8884340261542375,0.7116683151235642,1.0,0.9003281047957314,0.9325124088854952,0.8027525490494057,0.8896163761459398,0.8753209196072745,0.8721430344983189,0.7354246831321744,0.9057807915738572,0.6866824720969884,0.7345920481163178,0.8451267031464152,0.8443977220150991,0.7745089882701754,0.8804806318205661,0.8085622995866565,0.7699030551338844,0.7492276067109496,0.34249289162440755,0.24806957215649694,0.2799575101494483,0.20659472549016794,0.07523708057534313,0.0,0.2083403028312544,0.13867141664385116,0.0,0.0,0.28803870221090827,0.052401204068211124,0.0,0.0,0.0,0.12682172874973102,0.31411914919271167,0.0,0.0,0.15733930568961627,0.1726828924243517,0.21595685413383606,0.15760483170956582,0.30951680569133455,0.13444681978868875,0.10437933759836314,0.05890525304739509,0.19558071533236332,0.1714430478862312,0.20284759178462441,0.3752237585184156,0.10540275978380559,0.14221911069453388,0.0,0.0,0.0,0.2752165337823984,0.1980521758702704,0.0,0.1796406702165909,0.18912955709231338,0.30639273526599764,0.0,0.04761339894748882,0.8968693237957401,0.7116315474108342,0.8083911706304409,0.7354246321029295,0.8027539732674076,0.0,0.0,0.0,0.18475229542814406,0.08441626689853404,0.31623276369689546,0.1567987246274973,0.0,0.1907845125731116,0.24417852367344015,0.1471611983523538,0.1224749602714324,0.0,0.0,0.20515731813039673,0.0,0.1254432554051026,0.0
G_avg_home_value,0.6704898401498957,0.466059406176496,0.0,0.0,0.8791405199055993,0.902957740945846,0.9009956471198315,0.8927486413468135,0.925990335902359,0.9075268293886912,0.8880346632301716,0.8862669124568949,0.7455777770643187,0.9003281047957314,1.0,0.918543586146506,0.8323370276960678,0.8876297025754915,0.8770018185909818,0.8936636945400535,0.8053421443619224,0.8750651265333735,0.8028274358402238,0.8035090286748265,0.9388871063693462,0.7842582284278387,0.7874686188632645,0.9074265235464727,0.8210371929208111,0.7597490761737123,0.6634414243650212,0.40186347766905905,0.1470224773837906,0.2657589818360635,0.0,0.10629370976512467,0.02419557404839351,0.22465689937940864,0.06393453375635828,0.0,0.0,0.19301328745831775,0.07492279236388025,0.034929425805981115,0.0,0.07739629007019043,0.0,0.30095879851473745,0.0,0.0,0.0,0.0,0.2972448021448802,0.0,0.09078992032701334,0.11011054621620515,0.06525775773796148,0.0,0.0,0.0,0.16840301251540363,0.12868900436665007,0.14246197364816843,0.18057757800693958,0.15452441815079385,0.19472471008514108,0.2560482576088855,0.26621612933165684,0.0,0.06647161636829381,0.17872130110793014,0.0,0.0,0.0,0.0,0.9259898358778564,0.7457151241877708,0.8211261500054409,0.8053632763057583,0.8324292068998841,0.0,0.0,0.0,0.0,0.0,0.23893015994735145,0.09359972128920832,0.0,0.0,0.0,0.10255213305536176,0.0,0.0,0.0,0.37271526449058356,0.0,0.0,0.0
B_avg_home_value,0.7853112196278849,0.37869369938676545,0.0,0.0,0.8824585618910288,0.9017062471261268,0.9536363806246481,0.9613839760838144,0.9581321546692644,0.9100427170230837,0.902749210831286,0.9049409887368154,0.8629840577769518,0.9325124088854952,0.918543586146506,1.0,0.7989801956159414,0.9031518843220053,0.9017624253126718,0.9625210960345134,0.8844421667532679,0.8837342814419611,0.765833061702487,0.800240796968628,0.9397893910729399,0.7767901133042527,0.8349028624850812,0.9665465708504852,0.8270523063334495,0.8105967535536671,0.7396414577685875,0.42015233428328014,0.30007644980208376,0.2787027587444287,0.19866246813788593,0.18350616257286498,0.0,0.13552892635906438,0.10384257454393556,0.19777374534334433,0.08804892254114163,0.0,0.0,0.0,0.0,0.0,0.0,0.168775794193223,0.0,0.03327256910278934,0.0,0.151978012873512,0.26998441053116073,0.0,0.0,0.0,0.0,0.0,0.09761479780967533,0.0,0.06656559515026866,0.0,0.0,0.0,0.0,0.0,0.0,0.31001590941472984,0.1968845479095852,0.0,0.0,0.1444176716649717,0.18524728908806196,0.20268857337743817,0.27191742003860103,0.9581324665195757,0.8629235550194042,0.8270590482887462,0.8845966222490511,0.7990964943598097,0.0,0.0,0.0,0.05303990047523462,0.06845545721540693,0.12547150793930137,0.05566461450551286,0.0,0.0,0.0,0.0,0.0,0.06556352993433989,0.0,0.4203063211583541,0.1558481092004467,0.0,0.0
warmth_home_value,0.8602483396233404,0.3197881938307425,0.0,0.17913620504912273,0.7824389919592805,0.8450372215475663,0.8512224172983416,0.8110376349657226,0.9020303912919547,0.7707936418889993,0.7474803728319984,0.8425939833181386,0.8655558728684233,0.8027525490494057,0.8323370276960678,0.7989801956159414,1.0,0.8199797900798083,0.7698966279422,0.8003996221193774,0.8776359823681137,0.8249234512734073,0.8421108716996693,0.8275263310270893,0.8044233284307277,0.8940959327732565,0.8132664146380646,0.8146354473966846,0.9906194382474341,0.6880694213218286,0.8500457648069107,0.27918210767679996,0.2946039557613872,0.25891550439720273,0.12219140132133574,0.11841400796624807,0.0,0.0,0.0,0.0,0.0,0.08696683241784382,0.0,0.15667936888100217,0.0,0.0,0.021547144690343432,0.16217359489389163,0.0,0.0,0.0,0.13723001949972172,0.12401504300452547,0.0,0.26693215800466824,0.0,0.0,0.11527479186833635,0.22247470151051368,0.1791360553478661,0.0,0.08989756885475607,0.17634277288777733,0.20643992058827312,0.15213258376391103,0.24430267591186097,0.0,0.36410465372701767,0.24075770058723217,0.1420229783165691,0.2107270381750154,0.1029928769419385,0.20218168381738147,0.0,0.0,0.9020839834548476,0.8655178806200056,0.9906219929080099,0.8776926589307696,1.0,0.0,0.0,0.0,0.0,0.0,0.12532067561704188,0.0,0.0,0.12453252391716722,0.14005843138662663,0.12207199263959201,0.16753475521234223,0.05015614131714223,0.1290760746265415,0.24584243546908166,0.08477108549399996,0.08576222370547268,0.09363970289445117
R_avg_income_household_med,0.707120929888237,0.5389068336537743,0.0,0.14390134181797706,0.8863632498560156,0.9626247276611811,0.8832835765799427,0.8878497541419881,0.9129429875516818,0.9282567238904511,0.8802582873404164,0.9504831134319826,0.822038166664258,0.8896163761459398,0.8876297025754915,0.9031518843220053,0.8199797900798083,1.0,0.8957537244823847,0.9072428809189351,0.8201016944319619,0.9078491320742229,0.8018299726230305,0.8582213335500175,0.8970804774611395,0.7542243883688858,0.8460001602524247,0.9071069643025835,0.8502649082597667,0.7760263233741567,0.7026230576918715,0.4056968169163569,0.2803862746077083,0.2850403785748979,0.2281936324045931,0.18336714983430322,0.13837161953818847,0.0,0.0,0.0,0.0,0.0,0.0,0.09923011173188036,0.10238335687660843,0.07525007469289081,0.0,0.0,0.15115118344065376,0.14457596667084066,0.13475516455157563,0.19991105530905842,0.1072897832500198,0.12417414712048438,0.0,0.0,0.0,0.17639837670462657,0.20170216109680272,0.1439133655470575,0.0,0.0,0.014046792535995471,0.21705981830211868,0.0,0.0,0.0,0.30472817695348686,0.2703444161799071,0.0,0.0,0.0,0.0,0.0,0.0671522095931284,0.9129428213655805,0.8219688751576232,0.8502258116339998,0.8201774757497399,0.8200003728350524,0.0,0.0,0.0,0.19138303286722058,0.2638065254812155,0.12697405093666977,0.12125431276606059,0.0,0.0,0.0,0.18758059601778979,0.09365239670581552,0.03179754431123127,0.0,0.3733464504845825,0.0,0.0,0.0
G_avg_income_household_med,0.7764008688353523,0.3454479155767605,0.0,0.08328461738633679,0.8692426083707527,0.8836207559053839,0.9403736091155787,0.9243917852283352,0.894457058193193,0.8850541848534491,0.8665910689230121,0.9083939197183097,0.8026100083265494,0.8753209196072745,0.8770018185909818,0.9017624253126718,0.7698966279422,0.8957537244823847,1.0,0.9726616511752779,0.78786827183953,0.8916745123223961,0.7943305904604999,0.7788661164689593,0.8849656438632387,0.7729332660507621,0.7584256436983312,0.9072511972816263,0.7993289255323365,0.7395229186910854,0.7310754792822542,0.20515910619063868,0.34334438314212423,0.20901081966919455,0.2687648729831204,0.0,0.0,0.0,0.0,0.1430620647821269,0.07014632695156964,0.0,0.0,0.1932219425646034,0.2649882506928743,0.0,0.0,0.0,0.0,0.0,0.1408165555631733,0.2836669343559869,0.2175352261041138,0.127067496531248,0.19972987256471655,0.0,0.0,0.08027333003576485,0.19874471996263107,0.08329593440295449,0.07009947539655854,0.0,0.0,0.18253187247302213,0.09236229979828424,0.24166084628717813,0.0852808812151607,0.16682026569145683,0.22759364570629917,0.04686025722602218,0.05642894990024846,0.0,0.1816514282116577,0.12915539823562414,0.22791366077246497,0.8944570443318346,0.802701212513096,0.7992946915895667,0.7878772955224377,0.7698934006296416,0.0,0.0,0.0,0.22113335658311406,0.21920978765769644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21226519853768885,0.0,0.0,0.0
B_avg_income_household_med,0.7044602497894752,0.307094723009203,0.0,0.056395902608276864,0.9024517093729892,0.8920777773436372,0.9488872680972398,0.9691186047798014,0.9473381784321807,0.9186561537792858,0.8890935194731024,0.9173954653776596,0.8736589325595777,0.8721430344983189,0.8936636945400535,0.9625210960345134,0.8003996221193774,0.9072428809189351,0.9726616511752779,1.0,0.884353835952856,0.8991944459563241,0.8180892594520612,0.7930731074489358,0.9002425215236262,0.7655634021150387,0.7822756671779313,0.9356932079590448,0.8189329106931382,0.727373453425812,0.7481168641561361,0.3074202385732732,0.2727159259644321,0.24078020099766867,0.0952489261022309,0.12640424805098646,0.0,0.24881085376731335,0.07498192578949055,0.04376791236759536,0.0974727282244114,0.0,0.0,0.1880553692223004,0.22961242959202532,0.0,0.0,0.10652667579629638,0.0,0.04635439854144491,0.13625145356947735,0.2528864772971064,0.23478967534426065,0.1283219516088704,0.05833031002083888,0.0,0.0,0.07281412828773795,0.16070817486842848,0.05637723820971125,0.10008233724966331,0.10420511788381384,0.0,0.1962691020078088,0.20185509572174,0.1169024188211972,0.0,0.19724879826629682,0.21831661788056364,0.14279311943041004,0.1640082767557478,0.0,0.10193687979516224,0.12219278019676506,0.19480449823759957,0.9473425277335116,0.8735045336341776,0.8190016647454301,0.8842973485426808,0.8005009425618363,0.0,0.0,0.0,0.1749897891063074,0.17549459849792287,0.0,0.0163094121275884,0.0,0.08665458093984071,0.0,0.17074643810729706,0.07963566129632293,0.05978720863040893,0.12063099177369202,0.2816492173279261,0.22884757431587266,0.0,0.0
warmth_income_household_med,0.706758640264841,0.25588506544423756,0.0,0.0,0.7564475807060772,0.8447581560683775,0.8435695169641287,0.8635454057177185,0.9385512326395543,0.7789507852401227,0.7834680948390857,0.8579852401241926,0.9810571930484132,0.7354246831321744,0.8053421443619224,0.8844421667532679,0.8776359823681137,0.8201016944319619,0.78786827183953,0.884353835952856,1.0,0.7681677749626974,0.9083075877949908,0.9289730592576424,0.826832821752664,0.6912835231977775,0.9118731800871419,0.8427557455799153,0.8776165209655481,0.8602209532002809,0.6897812888353252,0.33455625394686817,0.4214982652267484,0.365098401902525,0.07634660615580147,0.15128879555507418,0.0905521432896017,0.0,0.0,0.09391291264507862,0.0,0.04102722187616893,0.0,0.0,0.16965693505166277,0.0,0.013823108185547535,0.0,0.0,0.15688514745378673,0.0,0.07355357375306579,0.0,0.0,0.10111910730571352,0.015017711903214515,0.0,0.0,0.08992107642506991,0.0,0.0,0.14873428413472675,0.1134418075246856,0.0,0.09846246662361789,0.13557623855683276,0.0,0.29836417990891434,0.3208687818199703,0.07134745814853603,0.09236742184585853,0.0,0.1132781452458548,0.050914194797025546,0.0367832712805812,0.9386261073414566,0.9810586234709359,0.8776013969081451,1.0,0.8777261642954781,0.0,0.0,0.0,0.10390926264680654,0.12128635122203109,0.0,0.08832929698096037,0.0,0.13334029545122844,0.14969160582919888,0.09183643057008364,0.028011787718432817,0.12632088483750908,0.0550056134267427,0.30159965347637435,0.15736895141312535,0.0,0.0
R_avg_race_black,0.7246378879277122,0.4162744830774446,0.0,0.06533080820874812,0.8889412992870398,0.9011540033449471,0.9179066935319298,0.8866336897185312,0.9107735371806308,0.8648218417210911,0.8522372367463437,0.9264854289539359,0.7740924788074173,0.9057807915738572,0.8750651265333735,0.8837342814419611,0.8249234512734073,0.9078491320742229,0.8916745123223961,0.8991944459563241,0.7681677749626974,1.0,0.799489801453777,0.8330057422932655,0.908538602965609,0.8102276360145377,0.8001534510490826,0.8821593664194927,0.8287427151736313,0.7501698115237414,0.7192570487152546,0.4082823640657261,0.3535806494681301,0.27947687525375364,0.0,0.21743138792414823,0.19591762423991335,0.12124445249553613,0.0,0.0,0.0,0.19151958686894238,0.05627067043631316,0.30679684270242613,0.1472608124684004,0.13033276992793189,0.0,0.3143797535519606,0.0,0.0,0.22945308667239617,0.0,0.2980250802536364,0.0,0.258393611050027,0.0,0.0,0.0,0.16347921508057756,0.06532480997231163,0.0,0.08008888354286439,0.0386517202614531,0.2864963357688474,0.0,0.2241015276327879,0.0,0.30569270214642097,0.34914661504771016,0.10372845633997488,0.20348190729413632,0.12810069305482938,0.1834715371768294,0.0,0.07334099939336113,0.9107735325505587,0.774140324723794,0.8286657028364152,0.7681998727887676,0.8250366388147514,0.0,0.0,0.0,0.17467279435349162,0.15539941556740253,0.19854566042457125,0.05478956523948702,0.0,0.14615516543435425,0.17514301907346008,0.21785589108422143,0.1448589770245074,0.0,0.0,0.33249600833414905,0.0,0.15945546831770901,0.16080294435228915
G_avg_race_black,0.5616398601728168,0.16185508148994307,0.0,0.05064733874234268,0.7363651948218223,0.7905433994522824,0.7616767658605254,0.7837202459296578,0.8066184577243012,0.7653729770639741,0.7325239177295678,0.8631003436768288,0.910394176709335,0.6866824720969884,0.8028274358402238,0.765833061702487,0.8421108716996693,0.8018299726230305,0.7943305904604999,0.8180892594520612,0.9083075877949908,0.799489801453777,1.0,0.9862420937223985,0.7538531593797205,0.6360863324602355,0.9383272559416579,0.7274820240859738,0.8653382085859279,0.8317120476386295,0.750056952344386,0.26387741049471863,0.4720622124835692,0.4029150850290766,0.24289089921895404,0.13991760610146226,0.11764469685981636,0.08000868145872407,0.08289531799619809,0.0,0.0,0.0,0.0,0.20998142413749193,0.0,0.08357509548037503,0.0,0.10992619704017241,0.0,0.11815345924817587,0.1098267969122669,0.21247852148071364,0.10720106999137478,0.0060920538303939785,0.0,0.09215223077768323,0.12044127901605416,0.13642299184426437,0.1826098650808408,0.050644415243291864,0.13397837457060083,0.115446374784831,0.0,0.21629121100666732,0.08378511701252057,0.0,0.0,0.23092939437308532,0.37675302557022194,0.25694664001773043,0.0,0.06482885680885783,0.16548960521606285,0.0,0.0,0.8065314912829757,0.9103938581745921,0.8652891836942259,0.90830740087536,0.8420603748998783,0.0,0.0,0.0,0.020541710906989433,0.19583043471856132,0.024430379964626048,0.15475325448495944,0.0,0.019526630793830907,0.0,0.0480653871408821,0.07532579993322858,0.2360079718991614,0.0,0.14256807098789404,0.16418194160845642,0.0,0.0
B_avg_race_black,0.6657010603434914,0.29718023513005687,0.0,0.0,0.7595836714394119,0.8342207817067011,0.7928917227834767,0.8363454610897912,0.8605959272095737,0.8008751343266669,0.7622436363772087,0.9002351370327701,0.9294721592027068,0.7345920481163178,0.8035090286748265,0.800240796968628,0.8275263310270893,0.8582213335500175,0.7788661164689593,0.7930731074489358,0.9289730592576424,0.8330057422932655,0.9862420937223985,1.0,0.7646123648074804,0.712643567677818,0.9378573802795741,0.7693952863477092,0.8670241917939627,0.8500062183672735,0.772084207727054,0.2831529128847836,0.3979716371759994,0.4388142313164662,0.1357812536089118,0.2418992561899641,0.17984785987025947,0.0,0.0,0.1859241121349069,0.03613800232117709,0.0,0.0,0.10461612583589594,0.007130705936883111,0.1386166434466367,0.0,0.0,0.0,0.08737457454706438,0.06137320561169879,0.11077106023120444,0.10235969492911635,0.05245389353707759,0.0,0.12741259346073727,0.11562232998044948,0.0,0.11239899470968932,0.0,0.0,0.0,0.0,0.10801214221692543,0.0,0.13306297051074584,0.0,0.27644956187213615,0.38773896419306647,0.0,0.0,0.16266125889948008,0.11181935535169193,0.1484991238843534,0.18097368667647123,0.8605336533680644,0.9294730686851147,0.867037698029061,0.9289735487710153,0.8276157199290406,0.0,0.0,0.0,0.08305685236666788,0.23025906301887158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20992795385342172,0.06639339714709042,0.09143919435149671,0.0
warmth_race_black,0.682173954425215,0.45834411419770366,0.0,0.0,0.8542198182284605,0.9336385036114261,0.9222647136658332,0.941061068827402,0.9310611039511921,0.9478288837944623,0.9260048563235472,0.8738159014653819,0.8227639261245233,0.8451267031464152,0.9388871063693462,0.9397893910729399,0.8044233284307277,0.8970804774611395,0.8849656438632387,0.9002425215236262,0.826832821752664,0.908538602965609,0.7538531593797205,0.7646123648074804,1.0,0.760740863752256,0.7903494809077652,0.969601466257541,0.8111342682433169,0.7582285054410661,0.6880414329655032,0.3065372201829397,0.19977949128424666,0.15646210052353024,0.0,0.14589553744284675,0.0,0.09671659983464484,0.0,0.0,0.0826488096875812,0.0,0.0,0.15556354534788713,0.0,0.0,0.0,0.10092659254336366,0.0,0.0,0.06102216087082263,0.1261809250793794,0.0626617205582639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774309667237165,0.0,0.0,0.18123852368910975,0.0,0.11139505767865286,0.15754164383183605,0.23090249036039992,0.0,0.0,0.11155434156946567,0.03633948696317093,0.0,0.08619865273014582,0.18757821671146382,0.9310608175040552,0.8226993274935799,0.8113781170951544,0.8268227703080633,0.8045231664183926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013319864440728,0.0,0.0,0.0
R_avg_race_white,0.7289187264179334,0.28807253196872357,0.0,0.10680435306324268,0.748730757671853,0.7976376097192178,0.8413134605133522,0.7795063920132976,0.811291167448535,0.7564736415137675,0.7383716051956861,0.6971111231235997,0.7456003332688242,0.8443977220150991,0.7842582284278387,0.7767901133042527,0.8940959327732565,0.7542243883688858,0.7729332660507621,0.7655634021150387,0.6912835231977775,0.8102276360145377,0.6360863324602355,0.712643567677818,0.760740863752256,1.0,0.7043381543344167,0.8262581246282985,0.9116959064685303,0.7267157566933719,0.836027966164501,0.2137985227863744,0.22250258242529822,0.13899802151001253,0.18708999511117394,0.24136129494209674,0.0,0.12801491716494692,0.1770806100969985,0.0,0.053667537664831094,0.15153192501838442,0.12610100497598953,0.21059250233693494,0.0,0.09998627446530597,0.06707056542133609,0.20273875132843971,0.0,0.0,0.05629941802333064,0.1143043983458297,0.0,0.0,0.2752383176982556,0.0,0.0,0.18504397980911394,0.2693742323734843,0.10680429838971323,0.0,0.16002260367564208,0.0,0.2056560379038739,0.09046761951260701,0.0,0.09310804181186959,0.16100182852497297,0.19999998630332333,0.05626040361081648,0.20188339541810746,0.14521403182975995,0.22422897201773268,0.0,0.07187602504820138,0.8113969685490592,0.7455548712280803,0.9116953237216322,0.691171042940417,0.8940945050097935,0.0,0.0,0.0,0.08817101823417713,0.03454679075556344,0.2203179435794621,0.15397427975985536,0.0,0.07547085333441406,0.18052191725556746,0.14556083133747502,0.2686210859915931,0.0,0.13176557104678663,0.1382852867642221,0.08548312847266445,0.0,0.21984219173276326
G_avg_race_white,0.7520688769250887,0.3543593186299186,0.0,0.0,0.7502462460107248,0.8615905620799058,0.8016605738370212,0.8145483024728056,0.8302937267159242,0.8303445523516302,0.8070988433912196,0.8194752813879905,0.9058863737430571,0.7745089882701754,0.7874686188632645,0.8349028624850812,0.8132664146380646,0.8460001602524247,0.7584256436983312,0.7822756671779313,0.9118731800871419,0.8001534510490826,0.9383272559416579,0.9378573802795741,0.7903494809077652,0.7043381543344167,1.0,0.8052469883544016,0.8426769217711119,0.8918021998835488,0.7109548440657302,0.31564558779423446,0.36780195389407183,0.3934514600172128,0.11478725934388515,0.13549844994209356,0.0,0.0,0.0,0.09841065737152349,0.16953728255337158,0.03782317425216727,0.0,0.0,0.023691237780015573,0.24346368260879694,0.059402252361123675,0.08291932569754046,0.0,0.06634084468172764,0.0,0.12750023244779804,0.17133385293005057,0.12002763746964104,0.03531639137323229,0.09681937066105761,0.0,0.0,0.07902310354132569,0.0,0.13049162772055312,0.0,0.0,0.0496865355935066,0.0,0.1116526454937814,0.0,0.2955268098248171,0.2715864674457878,0.2116617837872957,0.04068004593040635,0.21794270703193813,0.08994605716998472,0.044659458090476604,0.07924906175221186,0.8303914243348569,0.9058857595982847,0.84269853386566,0.911877996393506,0.8133413451169204,0.0,0.0,0.0,0.09869153497312107,0.11035885165211586,0.0,0.08605029983268321,0.04515217086862114,0.0,0.0,0.0,0.0,0.16020590262885306,0.08797430889990655,0.2911248097496189,0.15831848798318388,0.047924328868239045,0.0
