,district,CRIME_YEAR,CRIME_MONTH,avg_quantity_crime_in_dist,cameras_in_district,warmth_education_collegeor_above,R_avg_family_size,G_avg_family_size,B_avg_family_size,warmth_family_size,R_avg_home_value,G_avg_home_value,B_avg_home_value,warmth_home_value,R_avg_race_black,G_avg_race_black,B_avg_race_black,warmth_race_black,R_avg_race_white,G_avg_race_white,B_avg_race_white,warmth_race_white,brightness_avg,dark_pixel_ratio,mean_white,mean_black,mean_hispanic,mean_amer_indian,mean_asian,pct_age_18_24,pct_age_25_44,pct_age_45_64,pct_age_18,pct_age_65_plus,mean_M,mean_F,mean_U,pct_petit_larceny,pct_harrassment_2,pct_assault_3_related_offenses,pct_grand_larceny,pct_vehicle_and_traffic_laws,pct_felony_assault,pct_miscellaneous_penal_law,pct_dangerous_drugs,pct_other_offenses_related_to_theft,pct_grand_larceny_of_motor_vehicle,pct_robbery,pct_burglary,pct_sex_crimes,avg_quantity_crime_in_dist_lag1,avg_quantity_crime_in_dist_lag2,avg_quantity_crime_in_dist_lag0,pct_change_between_crime_months,mean_M_lag1,mean_F_lag1,mean_U_lag1,mean_M_diff,mean_F_diff,mean_U_diff,mean_white_lag2,mean_black_lag2,pct_age_18_24_lag1,pct_age_18_24_lag2,pct_age_45_64_lag1,pct_age_45_64_lag2,pct_age_18_lag1,pct_age_18_lag2,warmth_education_collegeor_above_lag1,warmth_family_size_lag1,warmth_race_white_lag1,warmth_home_value_lag1,avg_quantity_crime_in_dist_increased,mean_M_increased,mean_F_increased,pct_petit_larceny_lag1,pct_petit_larceny_lag2,pct_grand_larceny_lag1,pct_grand_larceny_lag2,pct_burglary_lag2,pct_sex_crimes_lag1,pct_sex_crimes_lag2,pct_assault_3_related_offenses_lag1,pct_assault_3_related_offenses_lag2,pct_felony_assault_lag1,pct_felony_assault_lag2,white_crime_ratio,male_female_ratio,youth_crime_ratio,crime_decline
R_avg_home_value,0.7336763639149745,0.0,0.0,0.0,0.8580647141336761,0.9156406357875219,0.8598519682084572,0.8703241627583564,0.9178779158864339,0.911667600357876,1.0,0.8912876328344512,0.9432200922722844,0.7965331953202552,0.915487343306318,0.9020562355064334,0.7526952328069894,0.8694542559195149,0.8597830885240773,0.9323630100601195,0.9171590192407372,0.8037104581929287,0.806045256994954,0.7685339781441302,0.34538817755260093,0.34883125211996013,0.21975660766349345,0.14617123233725401,0.27981789735829327,0.1999005571282113,0.0,0.06700352886036297,0.0,0.0,0.02161229372017215,0.0,0.17954051357702933,0.11479104206759426,0.0,0.042694492353375316,0.06900606312005207,0.1741477621991398,0.0,0.05999329525276334,0.14344955069459064,0.029980165352329145,0.0,0.0,0.0,0.08992975156993101,0.0,0.0,0.0,0.0,0.08743956866227458,0.0,0.0,0.0,0.0,0.06832873829028058,0.30599679271732655,0.30763699222735236,0.2287322967417577,0.08873100851832982,0.0,0.17475416694985219,0.027702033787178094,0.0,0.9156406167277341,0.9116679736293627,0.803665441367738,0.7965265011036138,0.0,0.0,0.0,0.0500102409183095,0.10447326395924891,0.0,0.08840789213535628,0.04709442758037386,0.0,0.0,0.09223106417491266,0.063111288159767,0.0,0.0,0.23950772983617377,0.0,0.1359427879888086,0.0
G_avg_home_value,0.6939815050739658,0.11645983798927954,0.0,0.0,0.8871752486479549,0.9092138307200398,0.9054277834136025,0.9024678279894991,0.8913869331504852,0.9159226004541026,0.8912876328344512,1.0,0.917651290041308,0.8417625679922841,0.8931254649877445,0.9296417535259756,0.7743489656458782,0.9319356144851145,0.766994614336453,0.9133374328807551,0.915576017272052,0.816357836435506,0.7736437030168706,0.6835433945558538,0.44291492964389156,0.3185310066503417,0.32333072532253915,0.06403779851033302,0.29834345207856167,0.0,0.11733291608001353,0.0,0.0,0.09069890974704042,0.1281574754314057,0.0767856357526056,0.14267214737835474,0.0,0.04494902926341731,0.09831321024725882,0.16758555059232821,0.0,0.13691027857328286,0.0,0.04594252667650863,0.1203059978115528,0.07914580850173218,0.09624231431604503,0.0,0.1268603309869435,0.0,0.0,0.0,0.04762620868769538,0.10163085588012571,0.0,0.05817041610271932,0.0,0.05106429800146313,0.0,0.38308110869045015,0.2513775184969435,0.0,0.0,0.0,0.07493599441243985,0.0,0.0,0.9092135818184327,0.9159225357689799,0.8162093389652496,0.8417742663220649,0.0,0.0,0.0,0.0,0.0,0.13913406066013878,0.11587091308084163,0.0,0.04591447579445479,0.08498150279297507,0.032956773421276966,0.0,0.013044861409378453,0.0,0.3494151243505102,0.0668064568446411,0.0,0.0
B_avg_home_value,0.7934233078216245,0.08725732275512796,0.0,0.0,0.8756622407205936,0.9510677948749785,0.9072431728778492,0.9201442742040714,0.9223701057875116,0.9441167139985348,0.9432200922722844,0.917651290041308,1.0,0.7876966853002202,0.8801619767242934,0.8956337012847164,0.79634813228039,0.9439722655240809,0.7743758710166662,0.9414601573385315,0.9701993706944846,0.8127599304303345,0.8026339048710189,0.7612245348351495,0.41715982709872745,0.38051034726811456,0.3013359127753797,0.0,0.3455936835835345,0.0,0.028058446007696237,0.0,0.023982396232472544,0.0,0.0,0.0,0.0,0.06116872774413991,0.07348605985992968,0.0,0.07058796880177198,0.0,0.08681879758709832,0.0069320624278785764,0.0,0.14238714590819898,0.0943326601377822,0.17328464029131324,0.13005732933795927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3865247926813347,0.31503358146721916,0.0,0.0,0.0,0.07011389334376161,0.060801972468401515,0.08348595535691118,0.9510687733595518,0.9441162102786337,0.8128627520120402,0.7876100291400043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03128292578393873,0.0,0.34188386625166634,0.09489815742146339,0.0,0.0
warmth_home_value,0.8619165117598803,0.09636835571805105,0.0,0.0,0.7729171050124976,0.8762044748415818,0.7853531350298146,0.7729642927324947,0.8368471458285721,0.9074486589585264,0.7965331953202552,0.8417625679922841,0.7876966853002202,1.0,0.8304733629140589,0.8575163760858218,0.8249816603730076,0.7944362519344592,0.8930998832920123,0.8257034124422795,0.7952199386843664,0.9903970260127917,0.7062046798176195,0.726365520553659,0.25760572579895596,0.24504319320355208,0.19060698603938647,0.0,0.1665720657012994,0.1516355316207571,0.05001960896777931,0.0,0.10381454644309164,0.0,0.04810195446114363,0.08462884871374607,0.16824332824399266,0.022871224157218942,0.0,0.10004778683942109,0.033837591840089304,0.18197814587547206,0.10963005116095326,0.0,0.048023492362944765,0.0,0.0,0.11716445779621001,0.0,0.11649303415371559,0.0,0.0,0.0,0.0,0.07333911780035342,0.0,0.12775498203401758,0.0,0.1012364533675325,0.039586372007874654,0.23972236023157337,0.20334746565561845,0.13887972456190623,0.06883672189079529,0.06782813143336572,0.09227250136219577,0.0,0.0218921002593111,0.8761476317951559,0.9075065316318753,0.9904087798382416,1.0,0.0,0.0,0.04463240573739908,0.0,0.0,0.0,0.0706842602290678,0.11626835876978465,0.07172349077175465,0.05381068330316399,0.11701829666539297,0.13666856959142432,0.03379076189265869,0.0,0.2107485918098161,0.0,0.09093203190593305,0.0
R_avg_race_black,0.7124394875721527,0.0,0.0,0.0,0.8837057026956666,0.916203209518807,0.88649522478257,0.8662843499623871,0.9183778667487655,0.9259910988635109,0.915487343306318,0.8931254649877445,0.8801619767242934,0.8304733629140589,1.0,0.9164339720980362,0.8365263357403229,0.9124713441793282,0.8275298103158747,0.9264946527405871,0.9049814365251934,0.8317628383535522,0.7516321547226813,0.7618699567031496,0.38534101618435423,0.43941496526889745,0.2899065507095278,0.06443408949750402,0.4205659584746682,0.2531707648181869,0.049511548627005623,0.0,0.0,0.0,0.0,0.08913243842252942,0.2018126095945499,0.07873531181436494,0.09276412066470482,0.036299909127710576,0.09091355346183794,0.17588809908361142,0.07135904192975383,0.0,0.0,0.2055983435964088,0.0,0.0,0.0,0.13652044899968158,0.0,0.0,0.0,0.0,0.0,0.0,0.1724801167127505,0.0,0.07143209921916611,0.10561517143443401,0.371638666788594,0.37005428438314,0.20734988568487464,0.1376821063095678,0.0,0.07456840944945622,0.0,0.11925029199586071,0.9162028689611764,0.9259912740653299,0.8318371834266483,0.8304396769067999,0.0,0.0,0.0,0.09457310728172093,0.06357682449106092,0.08724241936066732,0.08155053982824356,0.07340539916098239,0.0,0.0,0.11663283034426204,0.08815980263525484,0.0,0.0,0.29583967023405516,0.0,0.08781503365804294,0.08660528594132225
G_avg_race_black,0.6188774482278908,0.0,0.0,0.0,0.8653920917150486,0.9115331700264598,0.8951079797795449,0.9024801268794487,0.9581716879725086,0.921126454000551,0.9020562355064334,0.9296417535259756,0.8956337012847164,0.8575163760858218,0.9164339720980362,1.0,0.9488947070657773,0.8814113969525372,0.7202783785705166,0.9474533593242029,0.9029092066899354,0.8811223903455266,0.738369286917671,0.7626323825198424,0.2988056301960372,0.40615420740492103,0.27594317456382333,0.11004757922193824,0.30086376613507543,0.10104624904232282,0.0,0.0,0.0,0.0,0.1602362345747246,0.0,0.2274944084720377,0.09760811079198224,0.061951167111664256,0.0,0.09473187941521705,0.0,0.08476208948455882,0.0,0.10157374647756238,0.0,0.044523189373361846,0.03849887890728124,0.07186811768832492,0.16937145026067502,0.0,0.0,0.0,0.0,0.0599205950008485,0.0,0.14716922235304059,0.06507656303471056,0.0,0.06482723547106956,0.263468518977193,0.3415048152063947,0.12358889608786745,0.0,0.058734194924065904,0.019487772521889733,0.06045131757287555,0.11307830524545266,0.9115327750377905,0.9211269693401146,0.8810265311882116,0.8575031235677644,0.0,0.0,0.0,0.1280989592895667,0.14989589584192844,0.0,0.07641069315427775,0.012566189756363151,0.11111663739769317,0.11212732184744209,0.06667086490913327,0.0,0.0,0.028356680118304983,0.14908462235809933,0.0,0.01497004368299989,0.0
B_avg_race_black,0.6699766717430528,0.0,0.0,0.0,0.7487350720159505,0.8477071639578333,0.7941044106286999,0.7912887948871488,0.8967002810003651,0.8512588239064683,0.7526952328069894,0.7743489656458782,0.79634813228039,0.8249816603730076,0.8365263357403229,0.9488947070657773,1.0,0.7738769234666207,0.7395332134736881,0.8934925486296503,0.7888783100730433,0.8687322929362203,0.8562619113079826,0.8977677673023109,0.21865403122088797,0.2480760836935015,0.23263916312964275,0.0,0.2105480255400462,0.0,0.0,0.0,0.15567404726290354,0.0,0.03963742314292276,0.0,0.05421054102256595,0.15299264877229768,0.12147459572533839,0.0,0.0539421959313596,0.0,0.0,0.0,0.0902383693201327,0.0,0.16519769251317748,0.0872898738073979,0.0375765727374974,0.15873734352511587,0.0,0.0,0.0,0.0,0.0,0.0,0.05788097665371099,0.0,0.00898303519645376,0.0,0.19751978166724415,0.2297657806241841,0.0,0.0,0.0,0.04616531273809104,0.09324428377579426,0.16094274546099932,0.8479475940491185,0.8513111675327234,0.8686387709773156,0.8248465319688851,0.0,0.0,0.0,0.04627576765678727,0.04020743933318611,0.01431127840822,0.03090815439418222,0.07174693765453405,0.1132669154405205,0.0718786392756301,0.0,0.0,0.0,0.05392778447227237,0.1456707169614483,0.0,0.0,0.0
warmth_race_black,0.7146649841865673,0.08804314072538282,0.0,0.0,0.8523894113795639,0.9384772132199727,0.9399923384357393,0.9308385135703168,0.866895366227518,0.9164554793727172,0.8694542559195149,0.9319356144851145,0.9439722655240809,0.7944362519344592,0.9124713441793282,0.8814113969525372,0.7738769234666207,1.0,0.8003906813562303,0.9221579898092545,0.9603579345728662,0.8233778029404408,0.7454508607398169,0.7233021498607309,0.37947461881726174,0.3524556193944123,0.25507841090686156,0.0,0.35819614426848356,0.1109043122979383,0.0,0.0,0.0,0.0,0.0,0.11421864788612826,0.07143996683893344,0.0,0.12860517144386927,0.029189416887869173,0.0,0.0,0.08332766257870686,0.0,0.02989965388458391,0.14864232949009784,0.19193239175722634,0.10085858553108701,0.10934466106660355,0.0,0.0,0.0,0.0,0.0,0.0,0.0993964495041952,0.0,0.0,0.07654492727699659,0.0,0.31525622432015826,0.29076759990502515,0.0,0.08233534197108884,0.0,0.0,0.0,0.0,0.9384777091205473,0.9164560722288386,0.8234320658052363,0.7944324626602062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02765573504378429,0.29703417852847225,0.0,0.0,0.0
R_avg_race_white,0.7718413726169541,0.0,0.0,0.0,0.7482017321323619,0.8075046164807931,0.7785075030374223,0.7716692917863006,0.7332663492317816,0.8310446830290483,0.8597830885240773,0.766994614336453,0.7743758710166662,0.8930998832920123,0.8275298103158747,0.7202783785705166,0.7395332134736881,0.8003906813562303,1.0,0.8013815930000899,0.8313284247752509,0.9149876980150122,0.7328430837361601,0.7069782095816154,0.24377129024922461,0.21285214290595086,0.1427150121296822,0.0,0.18450360123751477,0.13418824630500467,0.07981748426013065,0.0,0.0,0.0,0.0,0.10952537192781807,0.13556737905714605,0.0978415461152812,0.02144156482799082,0.09016264013179227,0.11571990482843957,0.17299821947365973,0.0,0.06588293269160103,0.12410767460276585,0.08583851791689959,0.0,0.0,0.0,0.04798780746634246,0.0,0.0,0.0,0.0,0.0,0.02901363719438351,0.12285045785682017,0.0,0.0,0.14882918770469722,0.22771949790955068,0.16092789478105335,0.14203655080364758,0.13110821275203965,0.010610673544944223,0.09570638849868444,0.1071483545200952,0.0,0.8075763573414199,0.8311293593290622,0.9149875928725801,0.8931032494151392,0.07367814895650644,0.0,0.0,0.0,0.0,0.09285564163665479,0.10963165143577555,0.10011139986768157,0.0,0.0,0.09336864935541284,0.0882400389866439,0.06139024856165995,0.0,0.17339002674115678,0.0,0.10828334254364848,0.0
G_avg_race_white,0.8373737179507942,0.0,0.0,0.0,0.8904913946652732,0.9290981373622452,0.933810724075397,0.9109999562506799,0.9338006819227231,0.9193111393033141,0.9323630100601195,0.9133374328807551,0.9414601573385315,0.8257034124422795,0.9264946527405871,0.9474533593242029,0.8934925486296503,0.9221579898092545,0.8013815930000899,1.0,0.9432979235286623,0.8540886540049427,0.795240201028221,0.7613890235061355,0.4063399562042104,0.4002685045120283,0.3871358105128646,0.012130326314718401,0.35918695750952045,0.0,0.0,0.12867123759759908,0.026018599656188322,0.0,0.0,0.07423902007885946,0.1535907516442032,0.06761142799204985,0.11795706488201035,0.0,0.15566787276945313,0.0,0.10724219699466768,0.0,0.11241810235618298,0.10269171208801142,0.13640553684832626,0.11304290457069896,0.0,0.10652167795937009,0.0,0.0,0.0,0.0,0.06191953936331907,0.0,0.0,0.0,0.03946369127755952,0.0,0.3878070535482528,0.34948436997707133,0.0,0.0,0.1391894264962083,0.1424813233924351,0.08479995701414106,0.05439914622637401,0.9290979062201091,0.9193113804702772,0.8540909975265637,0.8257268965680357,0.06185106558828122,0.0,0.0,0.0,0.07667968834932705,0.10353024999993259,0.09867837000298502,0.0618624319567517,0.0,0.0,0.0,0.0,0.053413630314016004,0.10044377031436644,0.32303405214636316,0.0,0.0,0.0
B_avg_race_white,0.7257913370233969,0.11964507345127426,0.0,0.0,0.8768138467823132,0.9544786770257067,0.9415771827061883,0.9165112049564212,0.9380707241401407,0.9402849694225403,0.9171590192407372,0.915576017272052,0.9701993706944846,0.7952199386843664,0.9049814365251934,0.9029092066899354,0.7888783100730433,0.9603579345728662,0.8313284247752509,0.9432979235286623,1.0,0.7923120160487607,0.7746971149131388,0.7276961117749949,0.4297385715340021,0.3380709512453839,0.2626116423100701,0.0,0.2990748411438227,0.06643234456445919,0.13685328137837946,0.10265042090424449,0.0,0.0,0.0,0.0,0.1352608792816455,0.10771838418951275,0.07477608557824778,0.0,0.0,0.0,0.06578029696629102,0.0,0.03869337758646784,0.06527331204603613,0.10513733473320258,0.08652550234213353,0.04165702018712458,0.0650773179319596,0.0,0.0,0.0,0.0,0.0,0.0,0.07645843166932316,0.0,0.0,0.06137319811872336,0.39322836770129577,0.265470267395339,0.0,0.0,0.1288284981038615,0.14850012887484332,0.08023633902410743,0.0,0.9544777349599525,0.9402842132565296,0.7923365155866731,0.7952387302651,0.040227516062140825,0.0,0.0,0.08633842475253355,0.07719855029868754,0.0,0.02398240626822136,0.0,0.11496193598435948,0.0,0.0,0.0,0.06115490928546511,0.0829144271191551,0.3179866091535141,0.0,0.0,0.0
warmth_race_white,0.8561989989114597,0.04183439508986503,0.0,0.0,0.7083520552030159,0.8820253750608488,0.7954671734207904,0.7508731975118974,0.8490636954831291,0.9136980661304934,0.8037104581929287,0.816357836435506,0.8127599304303345,0.9903970260127917,0.8317628383535522,0.8811223903455266,0.8687322929362203,0.8233778029404408,0.9149876980150122,0.8540886540049427,0.7923120160487607,1.0,0.7101275341810719,0.7440180054227732,0.2644004234505809,0.24759623065437247,0.2431195246779875,0.05471871212445133,0.1745342992130664,0.15213929627418477,0.0,0.0,0.07693418032175782,0.0,0.0,0.060895555946830604,0.16742694717275192,0.020527186240505414,0.02112640221569848,0.11536611108471166,0.043467477699189606,0.18338198917300733,0.14051347567313777,0.09492033328410387,0.11004193685570869,0.10412399413720998,0.0,0.12022420610140927,0.0,0.1154549133317737,0.0,0.0,0.0,0.0,0.0,0.0,0.08952741408462017,0.0,0.09704156172479456,0.0,0.24367988227474086,0.21479402344374146,0.15476393886001064,0.08445233756355056,0.0,0.041558120755401405,0.0,0.0,0.8819084085062371,0.9137046158406246,1.0,0.9904001322626215,0.0,0.0,0.0,0.024545982583957543,0.0,0.0,0.0,0.09324433818899527,0.06804770780071859,0.032873124956040604,0.1437418015897334,0.1229767856069202,0.0,0.0,0.20676024457934233,0.0422879914979881,0.0940219570115892,0.0
brightness_avg,0.5365582392876196,0.20533744760714584,0.0,0.0,0.7069881987224524,0.7467272786113176,0.8087790656479539,0.7877484916315483,0.7673759300518905,0.7597755391478451,0.806045256994954,0.7736437030168706,0.8026339048710189,0.7062046798176195,0.7516321547226813,0.738369286917671,0.8562619113079826,0.7454508607398169,0.7328430837361601,0.795240201028221,0.7746971149131388,0.7101275341810719,1.0,0.8999036650694571,0.18391660201300347,0.1989133207094089,0.1751888253768556,0.07106406460183742,0.18458939653330353,0.10407457173239552,0.05066091265004842,0.0,0.0,0.09110095974113042,0.06610128747850733,0.0,0.01731260138080526,0.029431252701895835,0.0,0.0,0.0,0.0,0.0,0.0,0.11842198400814366,0.0414521771810173,0.1436776040483666,0.10799091632157876,0.0,0.0,0.0,0.0,0.0,0.0,0.019178930053450748,0.0,0.0,0.0,0.0,0.0,0.1431802916545411,0.1346409381049493,0.0,0.03187275358744673,0.0,0.0273464649967202,0.09101325034839261,0.0,0.746622900148467,0.7598581459864013,0.710293446327115,0.7063274080269132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12746615146554205,0.0,0.0,0.0
dark_pixel_ratio,0.7376980970228466,0.1380423018334876,0.0,0.0,0.7382974593815265,0.7825813807643659,0.766944247064214,0.7943002147578618,0.7424763106622269,0.7979703662390611,0.7685339781441302,0.6835433945558538,0.7612245348351495,0.726365520553659,0.7618699567031496,0.7626323825198424,0.8977677673023109,0.7233021498607309,0.7069782095816154,0.7613890235061355,0.7276961117749949,0.7440180054227732,0.8999036650694571,1.0,0.2140429428202219,0.18081165518584053,0.1653148551197638,0.0,0.25190410500296784,0.09075341479879372,0.0,0.022710230841251178,0.15063494718457693,0.0,0.127187520888431,0.06083290432622868,0.08633071673357721,0.07379244473858021,0.07166402399709722,0.0,0.0,0.0,0.0,0.0,0.1829545573826649,0.16618148880199438,0.16150160652357795,0.05614678971931698,0.03977152210047462,0.0729622701711316,0.0,0.0,0.0,0.0,0.1064267419292725,0.0,0.0765121517030974,0.0,0.0,0.0,0.18104448866292722,0.13197574267509407,0.09117744345498816,0.13194718928058313,0.07096443186500793,0.09689733993307836,0.06924605838725235,0.06098681039256837,0.7826393728864255,0.7979725159874969,0.7440482438469012,0.7263001971851429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07641497632116975,0.06402902185147828,0.0,0.0,0.0,0.0,0.0,0.13809921122789023,0.0,0.0,0.0
mean_white,0.35341406186528473,0.0685729608501675,0.31698403093175087,0.6263011445789599,0.2993600041898897,0.4527228596134303,0.40162915870781063,0.28137173024049456,0.30465708038987876,0.3470442535832728,0.34538817755260093,0.44291492964389156,0.41715982709872745,0.25760572579895596,0.38534101618435423,0.2988056301960372,0.21865403122088797,0.37947461881726174,0.24377129024922461,0.4063399562042104,0.4297385715340021,0.2644004234505809,0.18391660201300347,0.2140429428202219,1.0,0.6766355158487569,0.6902476812269466,0.6759084166616408,0.7264901361761992,0.6994799112906912,0.6699723959287447,0.6767569411148114,0.5652634003519666,0.696763241114499,0.6138215396327604,0.5718623819852047,0.7113539528814736,0.5863316697991772,0.5549983950696957,0.5153880658190646,0.7378441576909328,0.6367393866515692,0.552699103084032,0.539464753502122,0.4679808626490278,0.6600423016858628,0.5471878151472422,0.5384805979824006,0.5418114639396631,0.6484805779729981,0.5413206882663426,0.5105574029889318,0.6262075471860992,0.5038770624462319,0.5373075771986213,0.499915746472297,0.6031135408007892,0.46517972832096877,0.43929941636440195,0.45079298381610133,0.6999997732899778,0.5466813778984032,0.6579670530546144,0.4302095362989744,0.6261963576641021,0.5983173669778384,0.5085855269113483,0.37761917929661787,0.4527224693190522,0.34704451701477895,0.2643724131575494,0.25761955989742585,0.5926290921607578,0.2546971745070231,0.48275459039005714,0.4872505659491478,0.4947807601256626,0.6503076310472367,0.4664991066726564,0.38755190995616423,0.5880557845755525,0.55508915004934,0.46637254357663477,0.46594462076050075,0.4966049206040823,0.43014048421576745,0.8833564417463176,0.6113462651588235,0.3146002085222616,0.5876121454203
mean_black,0.3700166883633158,0.1489432867856452,0.28711198244093916,0.6412524824895022,0.4031303902450855,0.358379848960252,0.29558873851142453,0.3678147859020951,0.307829873168908,0.43817875772369247,0.34883125211996013,0.3185310066503417,0.38051034726811456,0.24504319320355208,0.43941496526889745,0.40615420740492103,0.2480760836935015,0.3524556193944123,0.21285214290595086,0.4002685045120283,0.3380709512453839,0.24759623065437247,0.1989133207094089,0.18081165518584053,0.6766355158487569,1.0,0.6894859076080161,0.6000726869730922,0.6820026855066145,0.6278912316052556,0.6779187881958283,0.65552225593899,0.5132837966816833,0.6424986213228967,0.6220931722775107,0.5831220985097467,0.658658900010553,0.5096500884091006,0.5229775336646274,0.5032765741258584,0.6900990635187807,0.578511575298381,0.5033762866681729,0.5156474343910843,0.4817339555559828,0.6591675121479764,0.5048258055645118,0.5569596725994284,0.4879833117199272,0.5537412290563529,0.5144160856317737,0.46763824281896316,0.6411810451098073,0.5235993314673121,0.5458697407899937,0.511546821714939,0.543701494402044,0.4988681403710492,0.4557870471800153,0.43440555029777167,0.5051260525202937,0.6686293957065869,0.5626030251278437,0.38205059828187227,0.6028620279801286,0.5883405174204183,0.4242812555442184,0.3052043709748322,0.35837958705481165,0.43817899442785196,0.24754252258153753,0.24505812434598884,0.624042046956644,0.2790121940180983,0.4781348306069892,0.45167626655053006,0.45858430508677034,0.6054236032444287,0.43413021290933257,0.3573929977857728,0.5016552662469812,0.5116431738179297,0.4803047601838828,0.3538337555030953,0.4445953731062835,0.37605262309862303,0.53087944808229,0.6114438742659823,0.2597722932939019,0.48397266843747394
mean_hispanic,0.3038005677389828,0.18412892968348094,0.30703919208084546,0.6675829279530207,0.2900614831006296,0.3000312097224528,0.3405449164891219,0.25390721768819496,0.29059218476719734,0.30340071631664683,0.21975660766349345,0.32333072532253915,0.3013359127753797,0.19060698603938647,0.2899065507095278,0.27594317456382333,0.23263916312964275,0.25507841090686156,0.1427150121296822,0.3871358105128646,0.2626116423100701,0.2431195246779875,0.1751888253768556,0.1653148551197638,0.6902476812269466,0.6894859076080161,1.0,0.5843880991916577,0.6912715852036483,0.6505582302808336,0.6934565273864728,0.6851400002728026,0.49818868530093063,0.6086646388948957,0.6560894832401203,0.5263979567493642,0.7169275266885683,0.540536574483839,0.544225012045011,0.5273200156050256,0.7024528750865495,0.5829571852312551,0.5248396028234049,0.47609613886847185,0.44219657258953493,0.6123054968717828,0.5233752323784938,0.5028180359925878,0.5075958962394749,0.6236771263132981,0.5351081817805774,0.5166666822186987,0.6676245500132649,0.5427408479789179,0.5752405952110773,0.4876482806269545,0.5773510134844998,0.5109628941667764,0.49181390203931713,0.47101821463363797,0.5261677956133906,0.499710204049051,0.5914075107012113,0.38441670154464963,0.6214349538064593,0.540605093401494,0.43117714472327245,0.39550094383141593,0.30003122708308266,0.30340077985986014,0.24310362003509017,0.19067724934901126,0.6295048820323803,0.27233905493707583,0.5357927018997674,0.4924268379539437,0.44783465100650727,0.6071610786446164,0.417789949594725,0.3472654007082742,0.5641368119142667,0.47684922600258717,0.4479303390802514,0.3964362090172386,0.4922764422750465,0.3866011475532569,0.5156669373137601,0.6395195422012894,0.25678128601113964,0.43780720835863274
mean_amer_indian,0.038268210567705824,0.0,0.4663315260469056,0.5362427273724909,0.05160662409468323,0.0,0.0,0.0,0.12446662284300694,0.06668810929095133,0.14617123233725401,0.06403779851033302,0.0,0.0,0.06443408949750402,0.11004757922193824,0.0,0.0,0.0,0.012130326314718401,0.0,0.05471871212445133,0.07106406460183742,0.0,0.6759084166616408,0.6000726869730922,0.5843880991916577,1.0,0.6963351420512778,0.7078641270371765,0.5457234164644623,0.6170216057682972,0.6045562577132214,0.8054066526529946,0.44541969742274923,0.4337067374358728,0.6111982743614692,0.48347682790182633,0.4806705752861637,0.50755678827551,0.7187278634466978,0.7187932215777418,0.5756947724174337,0.6715022878149863,0.650575594150961,0.8177074591901993,0.6369193309676354,0.6614899084734527,0.6262467608791321,0.5827214199903732,0.5815441252755589,0.5556708543530804,0.5361980492755801,0.41476575332115645,0.4824383246246816,0.6042963958497868,0.5764569049972529,0.37798733849304306,0.19567862401243827,0.2539165630200541,0.655468809083591,0.580640144128232,0.7633135905753664,0.6085796844984458,0.7485354643746303,0.7414426055369988,0.6210575766221048,0.5220326893374768,0.0,0.06668808217686038,0.05469370909743479,0.0,0.21955039354493952,0.26217063792711676,0.35365379567219923,0.5001471473702606,0.5725847194173121,0.7225472842138955,0.4809692891564434,0.6218343031830955,0.6320672809305494,0.6397669233773361,0.5805586010495336,0.5677573015046635,0.598694509128886,0.6059419536439475,0.0,0.45328731290358776,0.0,0.7020610960645227
mean_asian,0.37736754494453256,0.0,0.35202345643167393,0.6355542986589775,0.25023523798801167,0.2237479976108235,0.17747672995452554,0.33172949002063384,0.2616637688255722,0.32307463182002377,0.27981789735829327,0.29834345207856167,0.3455936835835345,0.1665720657012994,0.4205659584746682,0.30086376613507543,0.2105480255400462,0.35819614426848356,0.18450360123751477,0.35918695750952045,0.2990748411438227,0.1745342992130664,0.18458939653330353,0.25190410500296784,0.7264901361761992,0.6820026855066145,0.6912715852036483,0.6963351420512778,1.0,0.7293810582267892,0.5998764537775245,0.6752480738062636,0.5688968692243541,0.744094876618579,0.5361457128336525,0.5478333645310585,0.6315733202413389,0.5406100946095956,0.593394313697574,0.5576170958604526,0.7149401898252148,0.6509163685776527,0.5794912233519589,0.5646836990627219,0.5250200593701364,0.7100120280815142,0.5977536365560617,0.5626948025705433,0.5724517174902902,0.6314481978399712,0.5638728696559543,0.5414830624017417,0.6354835847207801,0.478950505719257,0.5298622909503488,0.5184673632160223,0.5742566194249937,0.4136236281656563,0.40501980667548676,0.38142920800962077,0.5748844515700078,0.5556668442109955,0.7227686635994842,0.4997281859042246,0.7011598039227314,0.6534000898103418,0.5147876677917975,0.4174088936219414,0.22374790194484012,0.3230746290253912,0.17457525285744166,0.16662405481672488,0.49044058074587654,0.23637430667108206,0.46933010944409853,0.4758110445061147,0.49608150211506213,0.672271306362644,0.4746067168802905,0.4200318598359159,0.5925275119923498,0.5820092858563971,0.5172790011113029,0.4546455429594142,0.56821514307306,0.4403234655483092,0.5009947684675502,0.5699413936519921,0.330689324809645,0.590044767018122
